id,slug,parent_id,icon,order,sale_only,applicable_to
01K7CT813SCW8WXQ8GJYTDATMK,data-science,01K7CT813R0EGDWYYPKXMDJF0G,📊,0,false,market|directory
01K7CT813SNB4G363RFNEQ4JA6,machine-learning,01K7CT813R0EGDWYYPKXMDJF0G,🤖,0,false,market|directory
01K7CT813TFVJJPA8G0X2PVT8J,education,01K7M9YVK659P2ZGBPBTYCPZV7,📚,5,false,market|directory
01K7CT813TR9KFRB1VRVQT71C3,tutors,01K7CT813TFVJJPA8G0X2PVT8J,📚,0,false,market|directory
01K7CT813V9P82RVCSDEQ9RC2D,school-subjects,01K7CT813TR9KFRB1VRVQT71C3,📚,0,false,market|directory
01K7CT813VDAVDFHSKD7JZ7BZP,exam-prep,01K7CT813TR9KFRB1VRVQT71C3,📝,0,false,market|directory
01K7CT813VYYATZPQKENZ7NS2Z,foreign-languages,01K7CT813TR9KFRB1VRVQT71C3,🗣️,0,false,market|directory
01K7CT813WQWSP0XDWTB2G0JX6,russian-language,01K7CT813TR9KFRB1VRVQT71C3,🗣️,0,false,market|directory
01K7CT813WY43P0ZXQ6YE2T42Y,math-physics,01K7CT813TR9KFRB1VRVQT71C3,🔢,0,false,market|directory
01K7CT813X1NVA21X6CBMAT6AM,courses,01K7CT813TFVJJPA8G0X2PVT8J,📖,0,false,market|directory
01K7CT813XTNJJCCHXKX498TN4,programming,01K7CT813X1NVA21X6CBMAT6AM,💻,0,false,market|directory
01K7CT813YGH3VG96C8550BB29,business-marketing,01K7CT813X1NVA21X6CBMAT6AM,📊,0,false,market|directory
01K7CT813YJN8XRS63J7572PJF,design-courses,01K7CT813X1NVA21X6CBMAT6AM,🎨,0,false,market|directory
01K7CT813Z2M6FP9CH0ABWPWPG,language-courses,01K7CT813X1NVA21X6CBMAT6AM,🗣️,0,false,market|directory
01K7CT813ZVVRA6TJEWWMFNAV6,accounting,01K7CT8147V16JJFTRX7WMC80J,💰,0,false,market|directory
01K7CT8140AQ2SSDEGC54QSYHE,vocal-lessons,01K7CT8140HEPGPH08CH0P8Q2F,🎵,0,false,market|directory
01K7CT8140HEPGPH08CH0P8Q2F,music-arts,01K7CT813TFVJJPA8G0X2PVT8J,🎨,0,false,market|directory
01K7CT81410NBHKWSBWK1J4T6W,instrument-lessons,01K7CT8140HEPGPH08CH0P8Q2F,🎵,0,false,market|directory
01K7CT8141QHKGKXDCE3WBXVF4,drawing,01K7CT8140HEPGPH08CH0P8Q2F,🎵,0,false,market|directory
01K7CT81427WCCEGWNVHN2JGMR,dance,01K7CT8140HEPGPH08CH0P8Q2F,🎵,0,false,market|directory
01K7CT8142QS9QZKHNAXA54GDZ,sports-coaching,01K7CT813TFVJJPA8G0X2PVT8J,🏆,0,false,market|directory
01K7CT8143QYCB62J9PQ9HZD27,martial-arts,01K7CT8142QS9QZKHNAXA54GDZ,🏋️,0,false,market|directory
01K7CT8143S187D7FKDSY7M04B,personal-trainer,01K7CT8142QS9QZKHNAXA54GDZ,🏋️,0,false,market|directory
01K7CT8144635F7HEJQ0V0B4Y3,children-development,01K7CT813TFVJJPA8G0X2PVT8J,👶,0,false,market|directory
01K7CT81449AGHQXXCS97MC1FA,swimming-lessons,01K7CT8142QS9QZKHNAXA54GDZ,🏋️,0,false,market|directory
01K7CT8145FP8DFJG8VWM9E5ZR,preschool-prep,01K7CT8144635F7HEJQ0V0B4Y3,🎓,0,false,market|directory
01K7CT8146GJZ7BE4M3R81BJF1,speech-therapy,01K7CT8144635F7HEJQ0V0B4Y3,🗣️,0,false,market|directory
01K7CT8146JWTEXJX0WHM7XHGC,child-psychology,01K7CT8144635F7HEJQ0V0B4Y3,🧠,0,false,market|directory
01K7CT8147CVZQKK9PF92KWKYH,business-services,01K7M9YVK659P2ZGBPBTYCPZV7,📊,6,false,market|directory
01K7CT8147V16JJFTRX7WMC80J,accounting-finance,01K7CT8147CVZQKK9PF92KWKYH,🧮,0,false,market|directory
01K7CT814814WSYM5AY05QRJFZ,tax-consulting,01K7CT8147V16JJFTRX7WMC80J,🧮,0,false,market|directory
01K7CT81492G9F01BRF2XY7ZN7,business-registration,01K7CT8147V16JJFTRX7WMC80J,💼,0,false,market|directory
01K7CT8149BBRMY33GZ3C307H6,audit,01K7CT8147V16JJFTRX7WMC80J,💰,0,false,market|directory
01K7CT814A4CNV85YZCNMQKE1Q,legal,01K7CT8147CVZQKK9PF92KWKYH,⚖️,0,false,market|directory
01K7CT814AJHQWS5HKDVRKRG35,legal-support,01K7CT814A4CNV85YZCNMQKE1Q,⚖️,0,false,market|directory
01K7CT814B64K09SSQ3MQ6W2SK,contract-drafting,01K7CT814A4CNV85YZCNMQKE1Q,⚖️,0,false,market|directory
01K7CT814BP9YJZQFGTRWVTE7V,arbitration,01K7CT814A4CNV85YZCNMQKE1Q,⚖️,0,false,market|directory
01K7CT814C042EH23CND5T1Z14,consumer-protection,01K7CT814A4CNV85YZCNMQKE1Q,⚖️,0,false,market|directory
01K7CT814C757CGEV978VVRTET,family-law,01K7CT814A4CNV85YZCNMQKE1Q,⚖️,0,false,market|directory
01K7CT814DSSZ5HY8FKWRJA2XK,advertising-pr,01K7CT8147CVZQKK9PF92KWKYH,📢,0,false,market|directory
01K7CT814DXXM9QCNN727MP931,real-estate-law,01K7CT814A4CNV85YZCNMQKE1Q,🏠,0,false,market|directory
01K7CT814EE4P91YAQHETQVCR7,online-advertising,01K7CT814DSSZ5HY8FKWRJA2XK,📢,0,false,market|directory
01K7CT814EED4CH3GSE98NBVFK,outdoor-advertising,01K7CT814DSSZ5HY8FKWRJA2XK,🏢,0,false,market|directory
01K7CT814FKWK40W47KS20HMPP,printing,01K7CT814DSSZ5HY8FKWRJA2XK,🖨️,0,false,market|directory
01K7CT814FTTTA215RSQ26AP0C,public-relations,01K7CT814DSSZ5HY8FKWRJA2XK,📢,0,false,market|directory
01K7CT814GJ9CM04GE3PHA2K7Z,consulting,01K7CT8147CVZQKK9PF92KWKYH,💡,0,false,market|directory
01K7CT814GXHXNZDFBN0T2G0VJ,promotional-products,01K7CT814DSSZ5HY8FKWRJA2XK,📢,0,false,market|directory
01K7CT814H534XMWCCXP6JPBP0,business-consulting,01K7CT814GJ9CM04GE3PHA2K7Z,💼,0,false,market|directory
01K7CT814J3V0E1T8HAGPFEHQJ,management-consulting,01K7CT814GJ9CM04GE3PHA2K7Z,💼,0,false,market|directory
01K7CT814JS0VA0969E2ZFZB64,hr-consulting,01K7CT814GJ9CM04GE3PHA2K7Z,💼,0,false,market|directory
01K7CT814KZZDCJG3E99ZPV19H,market-research,01K7CT814GJ9CM04GE3PHA2K7Z,📊,0,false,market|directory
01K7CT814M1VFPGYAAWBHHGBJQ,hr,01K7CT8147CVZQKK9PF92KWKYH,👥,0,false,market|directory
01K7CT814MHFPFFATHY7B1TV98,recruitment,01K7CT814M1VFPGYAAWBHHGBJQ,👥,0,false,market|directory
01K7CT814NX6JE1Q1RW5WP4PKR,outstaffing,01K7CT814M1VFPGYAAWBHHGBJQ,👥,0,false,market|directory
01K7CT814P4287WK2SABZCY4C0,translation,01K7CT8147CVZQKK9PF92KWKYH,🌐,0,false,market|directory
01K7CT814PH9KG2K64HB2Y0MP2,hr-administration,01K7CT814M1VFPGYAAWBHHGBJQ,📋,0,false,market|directory
01K7CT814QVRKJBNYCCV4V8V7K,written-translation,01K7CT814P4287WK2SABZCY4C0,🌐,0,false,market|directory
01K7CT814QXD88R101VZ1NZWYW,interpretation,01K7CT814P4287WK2SABZCY4C0,🌐,0,false,market|directory
01K7CT814R40PWER1C6ENJ17XX,technical-translation,01K7CT814P4287WK2SABZCY4C0,🌐,0,false,market|directory
01K7CT814SCQCDW7S5EJHQTXZP,notarization,01K7CT814P4287WK2SABZCY4C0,🌐,0,false,market|directory
01K7CT814SK0ZBDR8VHECWGYR2,events,01K7M9YVK659P2ZGBPBTYCPZV7,🎉,7,false,market|directory
01K7CT814TVT44P270PVPVMEMB,weddings,01K7CT814SK0ZBDR8VHECWGYR2,💒,0,false,market|directory
01K7CT814TWD5HWJAQYPKGWFXB,wedding-planning,01K7CT814TVT44P270PVPVMEMB,💒,0,false,market|directory
01K7CT814VCGD3FVE7SMCVFDZY,wedding-photography,01K7CT814TVT44P270PVPVMEMB,📷,0,false,market|directory
01K7CT814VHTNNA3P2QZ14Z5M4,wedding-videography,01K7CT814TVT44P270PVPVMEMB,📹,0,false,market|directory
01K7CT814W1RH27YM2C173YY24,wedding-hosts,01K7CT814TVT44P270PVPVMEMB,🎤,0,false,market|directory
01K7CT814XFQ6QAS0DTETB24X9,wedding-dresses,01K7CT814TVT44P270PVPVMEMB,👔,0,false,market|directory
01K7CT814XVFCF5WTRYRFEBNSJ,kids-parties,01K7CT814SK0ZBDR8VHECWGYR2,🎈,0,false,market|directory
01K7CT814Y1F16CFP4EMKRXB2H,animators,01K7CT814XVFCF5WTRYRFEBNSJ,🎭,0,false,market|directory
01K7CT814YKR58FKQ30WWBGMCA,kids-party-planning,01K7CT814XVFCF5WTRYRFEBNSJ,🎉,0,false,market|directory
01K7CT814ZEEWDDXRJ15QZDSAC,kids-photography,01K7CT814XVFCF5WTRYRFEBNSJ,📷,0,false,market|directory
01K7CT814ZN4N6M93AG4D0XTQW,corporate-events,01K7CT814SK0ZBDR8VHECWGYR2,💼,0,false,market|directory
01K7CT81503RW0MEGH88M48NQR,corporate-planning,01K7CT814ZN4N6M93AG4D0XTQW,🎉,0,false,market|directory
01K7CT8150YBEE5NGZAK5HZPND,team-building,01K7CT814ZN4N6M93AG4D0XTQW,🍴,0,false,market|directory
01K7CT815153HASATEW7BZPY3Q,conferences,01K7CT814ZN4N6M93AG4D0XTQW,💼,0,false,market|directory
01K7CT8151JTKAWVYAP1TARDV2,photo-video-services,01K7CT814SK0ZBDR8VHECWGYR2,📹,0,false,market|directory
01K7CT81526745B2PSCY4VG9NV,videography,01K7CT8151JTKAWVYAP1TARDV2,📹,0,false,market|directory
01K7CT8152QCX8BAE4H1CDTR2F,photography,01K7CT8151JTKAWVYAP1TARDV2,📷,0,false,market|directory
01K7CT81530EX2MXA1JYAH1STJ,aerial-photography,01K7CT8151JTKAWVYAP1TARDV2,📷,0,false,market|directory
01K7CT815385KJ53WCANKJCYEN,video-editing,01K7CT8151JTKAWVYAP1TARDV2,📹,0,false,market|directory
01K7CT8153PYR2B0KYKKQYC5TQ,photo-editing,01K7CT8151JTKAWVYAP1TARDV2,📷,0,false,market|directory
01K7CT8154068ZD68KNRH7WFD5,artists,01K7CT814SK0ZBDR8VHECWGYR2,🎤,0,false,market|directory
01K7CT81544D0ER7TGTEE91DNC,hosts,01K7CT8154068ZD68KNRH7WFD5,🎵,0,false,market|directory
01K7CT8155020JVZB10XN6ZHKN,musicians,01K7CT8154068ZD68KNRH7WFD5,🎵,0,false,market|directory
01K7CT815546WB19CJTV2E835D,dj,01K7CT8154068ZD68KNRH7WFD5,🎵,0,false,market|directory
01K7CT8156MB4B558DB60ACZFT,vocalists,01K7CT8154068ZD68KNRH7WFD5,🎵,0,false,market|directory
01K7CT8157E86Z0VGP86PMB6TH,dancers,01K7CT8154068ZD68KNRH7WFD5,🎵,0,false,market|directory
01K7CT8159PW5CD73MPN69B33D,home-services,01K7M9YVK659P2ZGBPBTYCPZV7,🏠,8,false,market|directory
01K7CT8159XD1PTDT07STP6WAV,cleaning,01K7CT8159PW5CD73MPN69B33D,🧹,0,false,market|directory
01K7CT815AHVPNPD6WYQ5MS8D6,regular-cleaning,01K7CT8159XD1PTDT07STP6WAV,🧹,0,false,market|directory
01K7CT815ATNHH2E00NKWDJ3SY,deep-cleaning,01K7CT8159XD1PTDT07STP6WAV,🧹,0,false,market|directory
01K7CT815B467SHZD8SP5MJ227,post-renovation-cleaning,01K7CT8159XD1PTDT07STP6WAV,🧹,0,false,market|directory
01K7CT815BYD1PJ1W7H9PC5TS6,window-cleaning,01K7CT8159XD1PTDT07STP6WAV,🪟,0,false,market|directory
01K7CT815C3YA7VMBMQ73N3T0J,furniture-cleaning,01K7CT8159XD1PTDT07STP6WAV,🧹,0,false,market|directory
01K7CT815C5RFWF1ZPFD8EAVMC,carpet-cleaning,01K7CT8159XD1PTDT07STP6WAV,🧹,0,false,market|directory
01K7CT815D0N34JB1SJ2WE7FZM,household-help,01K7CT8159PW5CD73MPN69B33D,🤝,0,false,market|directory
01K7CT815DD0REVXH7SE3MQ5FE,housekeeper,01K7CT815D0N34JB1SJ2WE7FZM,🚿,0,false,market|directory
01K7CT815E2EQSC0X1Y0R4Z3QC,nanny,01K7CT815D0N34JB1SJ2WE7FZM,👶,0,false,market|directory
01K7CT815EMW07EZVCYDDWMM08,cook,01K7CT815D0N34JB1SJ2WE7FZM,👨‍🍳,0,false,market|directory
01K7CT815FAQB45GKMSX07E58S,dog-walking,01K7CT815D0N34JB1SJ2WE7FZM,🐕,0,false,market|directory
01K7CT815FTP54WMVDY5J5V4W2,caregiver,01K7CT815D0N34JB1SJ2WE7FZM,🩺,0,false,market|directory
01K7CT815G3J97AQ8Q8G7Z6RZ9,elderly-care,01K7CT815D0N34JB1SJ2WE7FZM,👴,0,false,market|directory
01K7CT815GFTHX0FP682WEWTSG,domestic-services,01K7CT8159PW5CD73MPN69B33D,🏠,0,false,market|directory
01K7CT815H9C590TPHK2BVJMMR,furniture-assembly,01K7CT815GFTHX0FP682WEWTSG,🛏️,0,false,market|directory
01K7CT815HMTWZQ0PPBKXQ34JQ,handyman,01K7CT815GFTHX0FP682WEWTSG,🔧,0,false,market|directory
01K7CT815J6SJZGK93JG78EHA9,appliance-installation,01K7CT815GFTHX0FP682WEWTSG,🔧,0,false,market|directory
01K7CT815JAY8V0333Z3ZKT5CH,handyman-service,01K7CT815GFTHX0FP682WEWTSG,🔧,0,false,market|directory
01K7CT815KEE7HQ8EX16FQYC40,work,,💼,5,false,market
01K7CT815M317Q2RES9F60Z39D,it-jobs,01K7CT815KEE7HQ8EX16FQYC40,💻,0,false,market
01K7CT815MMNJ584V2AC6327Y0,sales-jobs,01K7CT815KEE7HQ8EX16FQYC40,💼,0,false,market
01K7CT815N0X67BXCG2NCE1XYT,construction-jobs,01K7CT815KEE7HQ8EX16FQYC40,👷,0,false,market
01K7CT815NQWVR9MZB1QNNK0YY,admin-jobs,01K7CT815KEE7HQ8EX16FQYC40,📋,0,false,market
01K7CT815P24DDP4G4P2AFD5AM,horeca-jobs,01K7CT815KEE7HQ8EX16FQYC40,🍽️,0,false,market
01K7CT815PBQ761HCHZ4RTVVXY,manufacturing-jobs,01K7CT815KEE7HQ8EX16FQYC40,🏭,0,false,market
01K7CT815PV0VADPN75DM2MQY1,retail-jobs,01K7CT815KEE7HQ8EX16FQYC40,🛒,0,false,market
01K7CT815Q94GSFHSRAHN3SKDV,transport-jobs,01K7CT815KEE7HQ8EX16FQYC40,🚛,0,false,market
01K7CT815QJ2K9F8V6VXT2A5K9,medical-jobs,01K7CT815KEE7HQ8EX16FQYC40,🏥,0,false,market
01K7CT815R5JP4GQ05EG3DCGY1,education-jobs,01K7CT815KEE7HQ8EX16FQYC40,🎓,0,false,market
01K7CT815T659S0WSXE585QS2A,tours,01K7MMNEJV32D34T8P2W1MBAZM,🗺️,0,false,market|directory
01K7CT815TA7045Z16FE2W0YF8,beach-holidays,01K7CT815T659S0WSXE585QS2A,🏖️,0,false,market|directory
01K7CT815VCNPVR26X28SA6DYY,ski-tours,01K7CT815T659S0WSXE585QS2A,⛷️,0,false,market|directory
01K7CT815VMMT3GR94WZ7N7S0R,sightseeing-tours,01K7CT815T659S0WSXE585QS2A,🗺️,0,false,market|directory
01K7CT815WX9C48G2R3Y6XZP8C,cruises,01K7CT815T659S0WSXE585QS2A,🚢,0,false,market|directory
01K7CT815WZKD69B9DKDJ15MNN,tickets,01K7MMNEJV32D34T8P2W1MBAZM,🎟️,0,false,market|directory
01K7CT815XA345MNS0VSMWCTGA,train-tickets,01K7CT815WZKD69B9DKDJ15MNN,🚂,0,false,market|directory
01K7CT815XJ100EEECP7Z9CP33,air-tickets,01K7CT815WZKD69B9DKDJ15MNN,✈️,0,false,market|directory
01K7CT815Y5D4AFGK9C7TCZBX5,visas,01K7MMNEJV32D34T8P2W1MBAZM,🛂,0,false,market|directory
01K7CT815YW522BJVKJF6VF7ZK,bus-tickets,01K7CT815WZKD69B9DKDJ15MNN,🚌,0,false,market|directory
01K7CT815Z4XPHZHAZRVVTC9XT,schengen-visas,01K7CT815Y5D4AFGK9C7TCZBX5,🛂,0,false,market|directory
01K7CT815ZZE3YY59YFSZFFT41,visa-services,01K7CT815Y5D4AFGK9C7TCZBX5,🛂,0,false,market|directory
01K7CT8162HMR2AFDWS8HHEJ0T,other-services,01K7M9YVK659P2ZGBPBTYCPZV7,🔧,9,false,market|directory
01K7CT8162HPAYR8A1QTAGCG01,veterinary,01K7NQPG8FDBG3H2M87J4KHAPB,🏥,0,false,market|directory
01K7CT81635XQHQXYJ8G1H32C4,grooming,01K7NQPG8FDBG3H2M87J4KHAPB,✂️,0,false,market|directory
01K7CT8163JG89M1RYZE44T752,pet-training,01K7NQPG8FDBG3H2M87J4KHAPB,🏆,0,false,market|directory
01K7CT8164AXK6FDDG30AVAWT4,pet-boarding,01K7NQPG8FDBG3H2M87J4KHAPB,🏠,0,false,market|directory
01K7CT8168HRPHZBVVVA08K41X,funeral-services,01K7CT8162HMR2AFDWS8HHEJ0T,⚰️,0,false,market|directory
01K7CT8168TSY9HY77ZYASNQ7Z,key-making,01K7CT815GFTHX0FP682WEWTSG,🏠,0,false,market|directory
01K7CT816954Q553NE5E2F8ZYY,pawn-shops,01K7NVJHSP2DKCTKN52G4QHA14,💰,0,false,market|directory
01K7CT8169ZVPP09Y6HMWRAE1J,locksmith,01K7CT815GFTHX0FP682WEWTSG,🔑,0,false,market|directory
01K7M9YVK0V17102B861JRCECW,vehicles,,🚗,2,false,market
01K7M9YVK4G7MYJBP0G4QYQDQQ,goods,,📦,3,false,market
01K7M9YVK659P2ZGBPBTYCPZV7,services,,🔧,4,false,market
01K7MKPRZR4JP8QWC8GAYEJNV9,water-sports,01K7CT80Z7M3QP0FR82CNM0JES,🏄,0,false,market
01K7MKPS5J7EFJ5RMF5VS96F0Y,paddleboards,01K7MKPRZR4JP8QWC8GAYEJNV9,🏄‍♂️,2,false,market
01K7MKPS5J7HQC3H3FNHFW3V4Q,surfboards,01K7MKPRZR4JP8QWC8GAYEJNV9,🏄,0,false,market
01K7MKPS5JV70ZSF8G3D032Y5J,kayaks,01K7MKPRZR4JP8QWC8GAYEJNV9,🛶,1,false,market
01K7MKPS5JYTSVN8RSFSZ50YSX,jet-skis,01K7MKPRZR4JP8QWC8GAYEJNV9,🛥️,3,false,market
01K7MM3XHZ8PCZ324NPK00AFJG,commercial,01K7CT80TR554RXN0QGYT95Q37,🏢,10,false,market
01K7MMNEJGBBSQXW43AE33CZ5Z,building-supplies,01K7CT80WJQKC94VRB86BKYDKM,🏗️,100,false,market
01K7MMNEJRP7PF4AGSGAE2WEGY,camping-hiking,01K7CT80Z7M3QP0FR82CNM0JES,⛺,50,false,market
01K7MMNEJV32D34T8P2W1MBAZM,travel-leisure,01K7M9YVK659P2ZGBPBTYCPZV7,✈️,200,false,market|directory
01K7NQPG8FDBG3H2M87J4KHAPB,pet-services,01K7M9YVK659P2ZGBPBTYCPZV7,🐾,100,false,market|directory
01K7NVJHSP2DKCTKN52G4QHA14,financial-services,01K7M9YVK659P2ZGBPBTYCPZV7,💰,100,false,market|directory
01K7NWXHAWMX8HMCHVM8QD1551,digital-goods,01K7M9YVK4G7MYJBP0G4QYQDQQ,💾,0,false,market
01K7NWZVVFMRVYHD08NBGZZHDE,cryptocurrency,01K7NWXHAWMX8HMCHVM8QD1551,₿,0,false,market
01K7NWZVVH1WFAXCW4BD006F77,game-assets-accounts,01K7NWXHAWMX8HMCHVM8QD1551,🎮,0,false,market
01K7NWZVVJWQNJC0NEPYBPQXD2,media,01K7NWXHAWMX8HMCHVM8QD1551,🎬,0,false,market
01K7NWZVVMKKNJB584T893XZDA,games,01K7NWXHAWMX8HMCHVM8QD1551,🕹️,0,false,market
01K7NWZVVQVH20Y525CB123F79,subscriptions,01K7NWXHAWMX8HMCHVM8QD1551,🔑,0,false,market
01K7NZDSCD8SN15P505WZ84DYK,women-outerwear,01K7CT80X88HEQN5YMHJ2KPH3G,🧥,0,false,market
01K7NZDSCPHGQGPPZ53F6ERA07,women-pants-jeans,01K7CT80X88HEQN5YMHJ2KPH3G,👖,0,false,market
01K7NZDSCQTY8ZN4MH43X1P875,women-sportswear,01K7CT80X88HEQN5YMHJ2KPH3G,🏃‍♀️,0,false,market
01K7NZDSCRJZBBYZVBH1XN9P38,women-suits,01K7CT80X88HEQN5YMHJ2KPH3G,👔,0,false,market
01K7NZDSCSP414AG90KJY1S0MR,women-boots,01K7CT80XGT9XWE6CQPD9QT0T4,👢,0,false,market
01K7NZDSCVS8KQ28YVWVC1VHJM,women-ankle-boots,01K7CT80XGT9XWE6CQPD9QT0T4,👢,0,false,market
01K7NZDSCW472B1CX5823FXVN4,women-sandals,01K7CT80XGT9XWE6CQPD9QT0T4,👡,0,false,market
01K7NZDSCX2JTNPE8N4G9518Q4,women-sneakers,01K7CT80XGT9XWE6CQPD9QT0T4,👟,0,false,market
01K7NZDSCYB2R48V27MVX1BPKS,women-slippers,01K7CT80XGT9XWE6CQPD9QT0T4,🥿,0,false,market
01K7NZDSCZX05JK6GGXANQT15W,women-heels,01K7CT80XGT9XWE6CQPD9QT0T4,👠,0,false,market
01K80HJ5J253JTFXMW86T4BM89,p2p-delivery,01K7CT811TAFQR0HNR602ATC83,📦,2,false,market|directory
01K80HJ5J2GCGTT6G8WBV0JE41,carpooling,01K7CT811TAFQR0HNR602ATC83,👥,1,false,market|directory
01K80HM8KZFQW9J5N2XVTP4RYE,lost-found,01K7CT8162HMR2AFDWS8HHEJ0T,🔍,0,false,market|directory
01K80KHV8N1RSZKHZMNVJYC2SJ,arbitration-mediation,01K7CT814A4CNV85YZCNMQKE1Q,⚖️,100,false,market|directory
01K9MSBCH9FVVCV3DFJPC17Y2H,cafe-restaurant,,,0,false,directory
01KC6D5BYM0QZN7FQ1WAKVTRAC,sports-fitness,,🏃,0,false,events
01KC6D5BZSB6XPKAJBRS7534FS,education-workshop,,📚,0,false,events
01KC6D5BZZMTARSXW8NCQE6Z4C,social-meetup,,🤝,0,false,events
01KC6D5C03TY0A1NQ45YY63NWY,tech-it,,💻,0,false,events
01KKK8MGHKBPFVJWC521AV01Y4,agriculture,01K7M9YVK4G7MYJBP0G4QYQDQQ,🌾,13,false,market|directory
01KKK8MGK8HEHSSFB3S7V0S2K6,farm-equipment,01KKK8MGHKBPFVJWC521AV01Y4,🚜,0,false,market|directory
01KKK8MGKFBGDXP5QJ5HYGJS4Q,tractors,01KKK8MGK8HEHSSFB3S7V0S2K6,🚜,0,false,market|directory
01KKK8MGKKCCR8X08YADXPMSQ4,tillage-equipment,01KKK8MGK8HEHSSFB3S7V0S2K6,⚙️,1,false,market|directory
01KKK8MGKQK70ZJWNSXSEBXW82,harvesting-equipment,01KKK8MGK8HEHSSFB3S7V0S2K6,🌾,2,false,market|directory
01KKK8MGKV8F571M777RE80TR4,livestock,01KKK8MGHKBPFVJWC521AV01Y4,🐄,1,false,market|directory
01KKK8MGKZR0PGJ3600V87K3EM,cattle,01KKK8MGKV8F571M777RE80TR4,🐄,0,false,market|directory
01KKK8MGM2S84Q5HK5ZC78A0R3,goats-sheep,01KKK8MGKV8F571M777RE80TR4,🐑,1,false,market|directory
01KKK8MGM59E4Y5M90T3D1MC8M,farm-poultry,01KKK8MGKV8F571M777RE80TR4,🐔,2,false,market|directory
01KKK8MGM8J1R7798KD43N4F66,farm-pigs,01KKK8MGKV8F571M777RE80TR4,🐷,3,false,market|directory
01KKK8MGMC8RD1TJYHZP5HYY0C,farm-produce,01KKK8MGHKBPFVJWC521AV01Y4,🌿,2,true,market|directory
01KKK8MGMNDCSKBC4JV04GP7JV,grains,01KKK8MGMC8RD1TJYHZP5HYY0C,🌾,0,true,market|directory
01KKK8MGMWA9V2SQ091CE1Z5YD,hay-straw,01KKK8MGMC8RD1TJYHZP5HYY0C,🌿,1,true,market|directory
01KKK8MGN2TRYJHYJW8VSCJRWX,animal-feed,01KKK8MGHKBPFVJWC521AV01Y4,🌽,3,true,market|directory
01KKK8MGN8T7XQ77DAG2HZHFK1,handmade,01K7M9YVK4G7MYJBP0G4QYQDQQ,🎨,14,false,market|directory
01KKK8MGNDTPTK8W1YYRKXSR3H,handmade-jewelry,01KKK8MGN8T7XQ77DAG2HZHFK1,💍,0,false,market|directory
01KKK8MGNJ2VQ61384RJW8C86N,ceramics-pottery,01KKK8MGN8T7XQ77DAG2HZHFK1,🏺,1,false,market|directory
01KKK8MGNQJFA7X7QYPAM92P74,woodcraft,01KKK8MGN8T7XQ77DAG2HZHFK1,🪵,2,false,market|directory
01KKK8MGNYPDJCQK136TQPHAKS,leatherwork,01KKK8MGN8T7XQ77DAG2HZHFK1,👜,3,false,market|directory
01KKK8MGP35FZ1BDWJ67MB8B71,textile-craft,01KKK8MGN8T7XQ77DAG2HZHFK1,🧶,4,false,market|directory
01KKK8MGP9RVD26G0DBHHMMRMB,candles-soap,01KKK8MGN8T7XQ77DAG2HZHFK1,🕯️,5,true,market|directory
01KKK8MGPHP1H216KKADT4643G,trailers-rv,01K7M9YVK0V17102B861JRCECW,🏕️,6,false,market
01KKK8MGPSCD2363Z95X3TXDQN,car-trailers,01KKK8MGPHP1H216KKADT4643G,🚛,0,false,market
01KKK8MGPZVKV1FYG778Y01ST8,motorhomes,01KKK8MGPHP1H216KKADT4643G,🏕️,1,false,market
01KKK8MGQ65QDWDA1BTA791SFP,developer-jobs,01K7CT815M317Q2RES9F60Z39D,💻,0,false,market
01KKK8MGQF8DS0JTK8J0Q016HC,devops-sysadmin-jobs,01K7CT815M317Q2RES9F60Z39D,🖥️,1,false,market
01KKK8MGQPQ2C0SVQ6F0WR095A,qa-support-jobs,01K7CT815M317Q2RES9F60Z39D,🧪,2,false,market
01KKK8MGQXJ6H1F01ASA2AKS9C,builder-jobs,01K7CT815N0X67BXCG2NCE1XYT,🧱,0,false,market
01KKK8MGR4BJNYP3P1M79RNBPW,electrician-plumber-jobs,01K7CT815N0X67BXCG2NCE1XYT,⚡,1,false,market
01KKK8MGRA1ASF2ZVYAT6KYYQP,welder-jobs,01K7CT815N0X67BXCG2NCE1XYT,🔥,2,false,market
01KKK8MGRJ4NJY5J7P57CJ9T90,chef-cook-jobs,01K7CT815P24DDP4G4P2AFD5AM,👨‍🍳,0,false,market
01KKK8MGRTE3A7GNXZ552TE9BQ,waiter-bartender-jobs,01K7CT815P24DDP4G4P2AFD5AM,🍽️,1,false,market
01KKK8MGS0K6E9DJH4R7SWY0QT,driver-jobs,01K7CT815Q94GSFHSRAHN3SKDV,🚗,0,false,market
01KKK8MGS5MGG5M4BW9YRY3XA6,logistics-jobs,01K7CT815Q94GSFHSRAHN3SKDV,📦,1,false,market
01KKK8MGSC7NP9ASN237PQTN8X,nurse-jobs,01K7CT815QJ2K9F8V6VXT2A5K9,🩺,0,false,market
01KKK8MGSM7NPXSVAWN8Z89ERP,doctor-jobs,01K7CT815QJ2K9F8V6VXT2A5K9,⚕️,1,false,market
01KKK8MGSVJ2BHR6YCRDEJ4RJX,agriculture-jobs,01K7CT815KEE7HQ8EX16FQYC40,🌾,11,false,market
01KKK8MGT2RVM9BG0BSKE1YYWF,freelance-jobs,01K7CT815KEE7HQ8EX16FQYC40,🏠,12,false,market
01KKK8MGT8BDB49BA80YDG4J3W,beauty-jobs,01K7CT815KEE7HQ8EX16FQYC40,💇,13,false,market
